date,content,id,url
2021-09-22 22:59:45+00:00,Just finished @zlikeinzorro’s enchanting fictional piece “The Inheritance of Orquídea Divina” and highly recommended it for those of you who enjoy #FamilyHistory along with #MagicalRealism. #genealogy #HispanicHeritageMonth  #Reader #BookWorm https://t.co/tJnYMN2cnU,1440813093366353930,https://twitter.com/TTJBlog/status/1440813093366353930
2021-09-22 22:59:01+00:00,"@StarshipAlves @dshrig @DarrylMackiePPC @roccogalatilaw If you can’t watch a simple video or listen to an expert, then it is you who are either confused or lying.  Period.",1440812908422651908,https://twitter.com/gjbangar/status/1440812908422651908
2021-09-22 22:58:53+00:00,"@DolemanRobert @chenweihua @thehill how is that changing the argument? I asked you ""who cares"", you told me who cares, and I commented on that. if you can't follow a basic conversation, you shouldnt probably talk about iq",1440812874746634242,https://twitter.com/___venice___/status/1440812874746634242
2021-09-22 22:58:39+00:00,@Itsasec67108961 @popdrawYT @OriginalFunko People win all the time.. they just don't tell you who won so people aren't getting messages about trading or I'll pay you for it type things..,1440812816382918663,https://twitter.com/Babylite83/status/1440812816382918663
2021-09-22 22:57:59+00:00,"O You who have believed, Bow and Prostrate(Sujood) &amp; worship your Lord and do Good - that you may succeed! 

Surat ul Hajj | Verse: 77",1440812649239826439,https://twitter.com/imanfatimasyed/status/1440812649239826439
2021-09-22 22:57:50+00:00,"Time will show you, who deserves your heart.",1440812611390427137,https://twitter.com/yassevasse/status/1440812611390427137
2021-09-22 22:57:26+00:00,"@seraph76 @flightofsand Oh, you need to cry! So horrifying!

Actually, I find your attitude offensive, intolerant, hateful and utterly false. It is pseudointellectual nonsense makers like you who create antagonism and conflicts. Not me,my Asian girlfriend or this book.",1440812512593604614,https://twitter.com/PressTimaios/status/1440812512593604614
2021-09-22 22:57:23+00:00,Thank you to all the alums who are supporting this weekends @hurstmlaxtrain homecoming events. Many of you who can not attend have generously contributed. For all those who will be at the alumni game and Edmiston Open... start stretching. Thx u guys! #1ofus #hursttrain https://t.co/3VCbGakJPD,1440812501319372802,https://twitter.com/hurstmlaxtrain/status/1440812501319372802
2021-09-22 22:56:45+00:00,This Thug officer is showing you who he is. Now do something about. Fire him quick. https://t.co/D2m9jNdBot,1440812341935808516,https://twitter.com/Greg5036/status/1440812341935808516
2021-09-22 22:56:33+00:00,"In case you don’t see where the world is heading, let me tell you… find a niche, join a community of people as passionate as you who also want to learn hands on instead of going to uni and build the future with those anons! Bypass the boomers. #Bitcoin #btc #eth #Avalanche",1440812290819850244,https://twitter.com/scuzzilabs/status/1440812290819850244
2021-09-22 22:56:08+00:00,"No-one cares about this on the thread where it’s come up, so here it is for all of you who’ll see it here:

Artistic use of language includes capitalisation, punctuation, and titles.

The name of a piece of art should be replicated as published because it is part of the piece.",1440812183349129216,https://twitter.com/ar_collins/status/1440812183349129216
2021-09-22 22:55:58+00:00,"✨ Stolen Kiss

lixpetistt would kiss you around the corner... 😏
And you, who would do it?

➡️ https://t.co/vWFMGOgo6r https://t.co/8V1I6WqQdm",1440812143557758978,https://twitter.com/deviIIcat/status/1440812143557758978
